15822,15727.748349470647
15823,19955.780736261368
15824,33965.386381029115
15825,12626.925901183567
15827,28727.508095617526
15828,14398.66480083668
15829,6506.615868680514
15830,14602.200601253964
15831,11161.722553567912
15832,21418.719374006458
15833,29107.49994515231
15834,11307.542561179176
15836,22912.010306870077
15838,15404.837713475015
15840,15697.261664145783
15841,12118.129837583434
15842,34846.678606745016
15843,11344.854174178603
15844,26646.716124741855
15845,14114.638087238482
15846,7445.339893902819
15847,13772.173273590959
15848,18776.33382981101
15849,11114.785786178305
15850,33041.473713003164
15851,13863.257353996494
15852,20723.218558683067
15853,15543.754759477944
15854,17143.536369197423
15855,14536.120018017293
15856,13696.622149790624
15857,22902.856241493668
15858,16932.16390524525
15859,40014.29268394164
15860,10701.529931838297
15861,15432.576307876663
15862,12377.10883190807
15863,16709.8116272334
15864,13889.40051860356
15865,26647.341752787182
15866,10447.760103406199
15867,12135.915801342384
15868,23193.39648878003
15869,15681.638368848868
15870,31850.819525333067
15871,10973.948369205931
15873,25321.90924223008
15874,26437.510586248263
15875,24110.822020380685
15876,16368.553723261002
15877,40941.90100853858
15878,19619.511477533528
15879,10823.405683552499
15880,18298.511779829147
15881,16381.862812011997
15882,17719.183157783453
15883,7930.897960073774
15884,11133.204260726774
15885,17339.21085185299
15887,10833.053691806494
15888,22603.46141253392
15889,38859.85781946146
15890,11756.845519102344
15891,34868.38410099248
15892,17470.670495551825
15893,26793.6435971425
15894,11883.708212545318
15895,25160.407285462195
15897,14059.902641873221
15898,9379.370886308896
15899,17099.213912781168
15900,10858.406973767651
15901,32070.09140605109
15902,17041.19170058898
15903,14497.121777816981
15904,19740.815360451183
15905,29158.882905505947
15906,11377.871578586859
15907,10563.572901742673
15908,23161.68617270357
15909,13818.150942022025
15910,15253.110124872486
15912,17893.60826689704
15913,17983.549563323857
15914,11807.57899084012
15915,31380.577175408835
15916,24815.48562705275
15918,18575.90621033013
15919,8360.820907299194
15920,15892.476893720885
15921,22061.568852708755
15922,9811.343567222679
15923,9509.411128690195
15924,8578.280179590747
15925,12542.674073955957
15926,9122.3541181191
15927,16433.72137470595
15928,12045.64060502439
15929,11007.857668509236
15930,15844.200269611329
15932,16366.043937298273
15933,14431.733761122407
15934,9678.892293131401
15935,12651.27774562172
15936,34808.52718046337
15937,12397.563667361272
15939,10611.420894490446
15940,26347.030811276774
15941,13102.071066974062
15942,13090.388041813529
15943,14356.850119912398
15944,18110.19655962662
15945,23222.533881438492
15947,16433.803827669628
15949,20486.96262557048
15950,50424.12732036429
15951,11337.693129361352
15952,29364.6716197016
15953,12786.414637899114
15954,14959.887731926972
15955,18105.6657447833
15957,11432.149494119169
15958,11969.843501266298
15959,15902.643253610733
15960,34242.67723190973
15961,13264.28298138036
15962,19783.618708952206
15963,15292.406910607131
15964,26698.57301216586
15965,19612.58015669684
15966,21182.717756853137
15967,46641.9094935684
15968,12718.444194884307
15969,29944.3901995895
15970,25597.974151815924
15971,15057.712118976144
15972,15769.648792850465
15973,24559.93066696134
15974,11410.932444247112
16239,8131.570763745171
16240,4118.275878503157
16241,5234.366331595891
16243,3755.07780009958
16244,3021.946461768333
16246,9592.978753705664
16247,5392.296572538878
16248,7257.845793398179
16249,5248.655821073921
16252,3307.9642270686213
16253,8448.9870673447
16255,3290.434472743398
16256,5770.3860933926035
16257,7388.090559206828
16258,11216.336755004004
16259,4651.966140025769
16260,8870.959982207349
16261,7707.951490656464
16262,5506.787199476165
16264,3818.487300335961
16265,5904.340966097688
16266,4152.793342184464
16267,3644.4764896634974
16268,6596.391223817543
16269,8694.734621859145
16270,8088.913662154046
16271,7489.153692308584
16272,3639.6847665941395
16273,10277.871212903012
16274,11280.093036320246
16275,2937.5280210300566
16276,3752.6482247320882
16277,3985.667762437046
16278,4022.7034597435536
16279,5888.798852012013
16280,10173.869412280299
16281,6930.671034374898
16282,8106.096347525943
16283,8342.79665647132
16284,5676.447909911887
16285,6387.5744809069565
16286,4791.241461527028
16287,4233.955138516684
16288,9205.941463018577
16289,8319.056970080703
16290,6414.820047700963
16291,4812.3283680928325
16292,6036.752475630482
16293,5842.126166792409
16294,13264.96381334666
16295,5531.7759173529585
16296,3950.0821226143307
16297,3353.068149667627
16298,5203.840736391024
16299,9799.152031368149
16300,3947.80857586287
16301,6633.509875104928
16302,9732.297911151672
16303,5720.125775077317
16304,10699.112240715893
16305,4770.419313196634
16306,3242.4886350454753
16307,8154.4411785190705
16308,10410.913664477763
16309,4812.8879828981
16310,5801.656166761818
16312,3300.8777871574266
16313,4778.9959272319775
16315,8676.937487838266
16316,3697.954135515626
16317,6774.025581389845
16318,3689.562065603277
16319,10258.216916379872
16320,3920.603168047567
16321,7915.6578598752185
16323,7538.835970284038
16324,8566.985117463102
16325,5896.511637679714
16326,10036.460079141649
16327,12657.833510650124
16328,6666.690131832075
16329,5745.867791506843
16330,5617.247822513269
16332,5785.018358393869
16333,8394.203309278584
16334,5228.867956832754
16336,5413.976693946382
16337,2394.4987999037035
16338,6471.179586081761
16339,4290.011480638943
16340,10165.31739623999
16341,7916.451167138203
16342,12195.956873762769
16343,4986.226850388058
16345,9236.213532994605
16346,8817.924420138495
16347,6882.727126589748
16348,11010.155314808506
16349,4745.12111158449
16350,4394.6445432932005
16351,9215.799210682793
16353,7206.124666818499
16354,6516.273917231809
16355,3098.735709003616
16356,3123.788884102972
16357,10170.584769650375
16358,4274.315356995296
16359,4064.9823211149014
16360,6882.815956182474
16361,8058.998715043257
16363,3753.123229401271
16364,3351.012919195389
16365,9819.688461697013
16366,12038.405451558247
16367,8842.196756227331
16368,6387.909762292955
16369,6030.492120247596
16370,6694.809549939996
16371,10440.010145047863
16372,6616.467340211203
16373,7472.909005566301
16374,5431.272341798252
16375,9128.507591139012
16377,5113.018567929215
16378,3382.6819650430198
16379,10435.015581279335
16380,9498.30971639752
16381,4742.537054667622
16383,8930.448679793777
16386,4194.769564952176
16387,5471.806068799697
16388,11039.749929009427
16389,7903.315513200725
16390,3453.556621498709
16391,7043.981011890122
16392,9592.156188117424
16393,4881.007247708119
16395,5393.333857932803
16396,6720.119153345517
16397,4310.489102273374
16399,10311.692655089573
16401,3698.01543837157
16402,6216.791896275202
16404,16414.421669115076
16405,7349.176744749148
16406,4124.016238644153
16407,6344.652934168486
16408,7357.331036073522
16409,12358.771256889131
16410,9150.42356370064
16411,3518.960770435732
16412,7661.930368280499
16413,5706.655535363556
16414,9184.118389152305
16415,6026.69190870324
16416,10470.774312684718
16417,8815.143984135424
16418,10153.012732753932
16419,10340.926218659884
16420,10561.86889481268
16421,10768.722054164155
16422,6027.7056757368955
16423,5498.957331646859
16424,7696.743641752592
16425,8340.408910995551
16426,19210.053781265695
16427,9504.755784575587
16429,4510.953015461755
16431,12526.703218748222
16432,5247.054930378363
16433,10901.772331196365
16434,4540.793316575844
16435,9756.80864350423
16436,12937.072869909383
